This is the raw data file for the forecasting simulation 

Columns are as follows:
Date--S&PHigh--S&PLo--NYSEA/D--NASDAQA/D--NYSENewH/L--NASDAQNewH/L--NYSEV--NYSEA/DV--NASDAQV--NASDAQA/DV--3MoTBill-30YrTBo--Gold--S&PClose

840615	150.71	149.02	167.667	168	0.833333	3.5	85460	3062.5	46230	1532.88	10.07	12.94	368.0	149.03
840622	154.92	153.89	256	278.333	3.16667	9.5	98400	4896.25	61390	3219	10.01	12.91	374.2	154.47
840629	154.08	152.84	298.333	309	2.66667	9.66667	90770	6041.25	56540	2980.25	9.77	12.97	373.0	153.18
840706	152.76	151.63	181.667	155.667	1.5	5.33333	65850	2625	47870	1433.63	10.01	13.18	353.2	152.24
840713	151.16	150.03	295.667	246.333	1.83333	5.66667	89540	4883.75	49370	2277.63	10.04	13.21	345.0	150.88
840720	150.58	149.07	168	169.333	0.5	3.33333	79090	2573.75	60170	1241.13	10.17	12.89	342.0	149.55
840727	151.38	149.99	356.333	307.333	2.5	7.83333	101350	8546.25	61180	3841.38	10.30	12.79	335.2	151.19
840803	162.56	157.99	496.667	555	17.5	23	236570	26126.3	122230	11674.5	10.40	12.62	349.2	162.37
840810	168.59	165.24	371	371.333	17.1667	26.8333	171030	11536.3	95960	5613.25	10.55	12.36	346.7	165.42
840817	164.61	163.78	257.333	255.667	3.83333	11.5	71500	4492.5	54450	2121.13	10.49	12.23	352.0	164.14
840824	167.52	167.12	285	291.667	6.83333	17	69640	4482.5	62960	3019.25	10.40	12.25	350.0	167.51
840831	166.68	165.78	277	262	4.33333	13.5	57460	3641.25	49350	2338.88	10.60	12.15	348.2	166.68
840907	166.31	164.22	211	204.333	5.33333	12.5	84110	3485	57070	2000.88	10.63	12.29	339.7	164.37
840914	169.65	167.97	378.667	373.333	13.5	21.8333	137420	11225	75830	4856.13	10.39	12.25	341.4	168.78
840921	168.67	165.66	243.667	293	7.5	19.1667	120640	4702.5	72230	3242.25	10.33	11.96	343.5	165.67
840928	166.96	165.77	219.333	235.333	5.83333	10.1667	78950	3030	50660	1692.13	10.27	11.80	343.7	166.10
841005	163.32	162.51	256.333	244.667	3.33333	9	82950	4078.75	53810	1870.38	10.23	11.93	343.8	162.68
841012	164.47	162.81	355.667	316.333	8.5	11.8333	92190	8082.5	58860	2956.63	10.11	11.98	338.9	164.18
841019	169.62	167.31	360	346.333	29.8333	22.8333	186900	11433.8	87610	4609.5	9.98	11.80	339.5	167.96
841026	166.24	164.93	163.333	191	2	8	83900	1922.5	52890	1706.5	9.54	11.68	337.6	165.29
841102	167.95	167.24	304.667	277.333	8.83333	14.3333	96810	6765	60100	2556	9.38	11.37	343.1	167.49
841109	169.46	167.44	263.333	214.333	8.66667	16.3333	83620	4002.5	63690	3012.38	8.82	11.32	346.8	167.60
841116	166.24	164.09	163.333	194	3	11.3333	83140	1616.25	59550	1585.75	8.73	11.34	345.0	164.10
841123	166.92	164.55	406	324.333	8.16667	12.5	73910	7767.5	43870	2900.88	8.59	11.42	340.3	166.92
841130	163.87	162.99	219.333	210.333	3.5	10.6667	77580	3132.5	57490	2106.88	8.43	11.17	329.0	163.58
841207	163.31	162.26	227.333	229.333	3.16667	5.83333	81000	3891.25	58350	2018.25	8.52	11.12	327.0	162.26
841214	163.53	161.63	307.333	285.333	3.33333	9.83333	95060	7590	62970	3301.25	8.38	11.29	322.5	162.69
841221	166.36	164.62	207	266	7.5	15.1667	101270	3715	68670	2533.75	7.97	11.30	311.0	165.51
841228	166.32	165.67	280	254.667	6.83333	11.1667	77070	5281.25	70610	2811.25	7.75	11.09	308.3	166.26
850104	164.55	163.36	220.667	230.667	2.83333	10.5	77480	3098.75	55800	1986	7.86	11.13	303.1	163.68
850111	168.72	167.58	305.667	339.333	16.1667	20.8333	107590	5932.5	91520	3941.75	7.78	11.34	304.2	167.90
850118	171.42	170.66	322	370.333	19.3333	13.5	104720	6812.5	78280	2889.13	7.74	11.24	308.0	171.32
850125	177.75	176.54	325.667	355.667	30.5	34.8333	122440	9758.75	86500	5541.63	7.68	11.28	298.8	177.35
850201	179.60	178.44	221	267.333	17.5	24.3333	105440	3955	85320	4179.63	7.76	10.97	303.6	178.63
850208	182.39	181.67	309.333	363.333	34.5	48.5	116460	7990	103360	5871.88	8.16	10.92	299.8	182.19
850215	182.65	181.23	227	286.667	20.3333	26	106470	4968.75	81510	3512.75	8.20	11.09	304.0	181.60
850222	180.41	179.23	196	251.667	13.1667	19.6667	93680	3410	79640	3082.75	8.15	11.19	298.4	179.37
850301	183.89	181.16	371.333	393.667	26	27	139870	12670	92090	6429.25	8.36	11.51	287.2	183.23
850308	179.97	179.07	212	260	5.16667	15.1667	96390	4313.75	78090	2601.88	8.73	11.77	291.0	179.10
850315	178.41	176.53	214.667	284.333	7.5	11.6667	105190	4283.75	68930	3133	8.48	11.81	292.7	176.53
850322	179.92	178.86	229.667	277.333	9.16667	13.3333	99250	4955	83900	3602.13	8.64	11.77	315.5	179.04
850329	180.66	179.56	348	336	16.5	13.6667	101350	8478.75	75660	4033.38	8.41	11.83	329.2	180.66
850404	179.13	178.29	229	245	8.16667	20	86910	4311.25	69350	2652.5	8.18	11.70	316.7	179.03
850412	180.55	180.06	272	285.667	14	28.8333	86220	5780	70680	2599.25	8.14	11.65	329.9	180.55
850419	181.25	180.42	267	272.333	14.8333	24.1667	81110	4525	75560	1994.75	8.04	11.51	327.0	181.11
850426	183.61	182.11	213	280	16.3333	24	86570	2966.25	67820	3306.63	7.62	11.25	323.5	182.18
850503	180.30	179.02	313.333	296	11.3333	14	94870	7453.75	65590	2309.13	7.87	11.31	312.7	180.08
850510	184.74	181.92	411	443	32.6667	30.1667	140260	14256.3	95510	5212.63	7.76	11.35	314.5	184.28
850517	187.94	185.47	388.333	350.333	49.8333	40.6667	124630	10471.3	78350	4762.63	7.69	11.23	322.5	187.42
850524	188.29	187.29	289	280.667	19.3333	19.3333	85970	6393.75	60290	2612.25	7.28	11.00	314.7	188.29
850531	189.59	187.45	352.333	321.333	33.6667	23	134140	11978.8	85000	4869.25	7.22	10.76	314.0	189.57
850607	191.29	189.55	202	250.667	28.5	25.8333	99630	3655	79150	2737	7.03	10.58	314.3	189.68
850614	187.10	185.35	349	321	13.3333	17.3333	93090	7906.25	74800	4114.88	7.21	10.27	318.2	187.10
850621	189.66	186.43	344.667	333.667	22.3333	21.1667	125400	10790	83940	4627	6.73	10.33	313.4	189.61
850628	191.85	191.04	316	356.667	22	29.3333	105240	7910	86780	3970	7.06	10.29	317.7	191.85
850705	192.67	191.47	372.667	298.333	27.8333	27.3333	62450	5216.25	43670	2486.63	7.00	10.56	310.3	192.52
850712	193.32	192.64	291	364	31	39.5	120260	7971.25	78650	4609.13	6.92	10.35	315.6	193.29
850719	195.13	194.28	353	330.667	22.1667	30.8333	114830	8418.75	85700	4409.5	7.06	10.35	318.9	195.13
850726	192.78	191.58	254.333	336.333	10	21.3333	106950	6542.5	84260	4288.5	7.23	10.44	316.9	192.40
850802	192.11	191.27	228.333	302	7.33333	20.5	87860	4125	78550	3677.25	7.23	10.69	320.5	191.48
850809	189.05	188.11	219.667	304	3.5	12.5	81750	3895	71670	3709.75	7.30	10.78	321.6	188.32
850816	187.23	186.12	140.667	237.333	4.33333	13.6667	87910	2528.75	72960	2626.63	7.14	10.73	335.3	186.12
850823	187.35	186.59	236	301	4.5	13.6667	75270	3628.75	70240	3083.75	7.14	10.65	334.8	187.17
850830	189.13	188.00	253.333	314	7.33333	18.5	81620	4603.75	64680	3334.25	7.07	10.48	333.2	188.63
850906	188.43	187.29	290	293.667	5.16667	10	95040	6303.75	69810	3479.75	7.12	10.46	317.6	188.24
850913	184.19	182.05	158	176.333	2.16667	5.5	111390	4236.25	73960	1591.25	7.22	10.57	321.3	182.91
850920	183.39	182.04	244.333	331	4.33333	8.33333	101390	4083.75	76210	3560	7.17	10.76	319.1	182.05
850926	181.29	179.45	209.667	201.333	4.16667	6.16667	106100	6467.5	63720	1797.75	6.81	10.69	329.2	181.29
851004	184.36	182.65	211.333	247	4.5	6.83333	101170	4213.75	73940	2463.5	7.07	10.63	328.0	183.22
851011	184.28	182.61	327	354.667	4.83333	10.1667	96370	8392.5	79100	4679.63	7.14	10.62	325.8	184.28
851018	188.11	186.89	246.667	318.333	8.33333	12.6667	107080	6153.75	90440	4214.75	7.20	10.70	326.5	187.04
851025	188.51	187.32	186	264.667	5.66667	12.3333	101810	3838.75	82920	2853.5	7.18	10.56	325.6	187.52
851101	191.53	189.37	336.333	357	12.5	22.1667	129360	10127.5	90090	5489.38	7.24	10.51	323.7	191.53
851108	193.97	192.53	378.333	410.333	15.6667	24.8333	114960	8781.25	86760	5901.75	7.21	10.37	322.2	193.72
851115	199.58	197.90	243	352.667	20	26.6667	130240	6553.75	95260	5051.75	7.21	10.21	325.6	198.11
851122	202.01	201.05	322.667	389.667	33	35.8333	133750	9402.5	104160	6772	7.24	10.10	326.7	201.52
851129	203.40	201.92	277.333	330.667	23.3333	25.1667	84060	4951.25	57580	3012.5	7.15	9.98	328.4	202.17
851206	203.83	202.45	169.333	261.333	11.5	16.8333	125540	3927.5	110770	2833.75	7.19	9.96	322.3	202.99
851213	210.31	206.73	435	432.333	51.3333	40.5	177900	17202.5	131650	8697.38	7.05	9.96	318.0	209.94
851220	211.77	210.02	367.333	335	24.5	22.3333	170270	12381.3	115770	5266	7.00	9.66	325.5	210.94
851227	209.62	207.65	381	378	15.6667	18.3333	81560	7233.75	74910	4265.63	7.02	9.44	326.8	209.61
860103	210.88	209.51	378.667	459	19.5	24.1667	105030	8172.5	89180	5008.25	7.04	9.38	327.0	210.88
860110	207.33	205.52	266.667	374.333	8	11	122780	7086.25	98500	5888.75	7.05	9.28	340.4	205.96
860117	209.40	207.59	278.333	376	17.6667	30.6667	132130	6470	112830	5606.25	7.23	9.37	352.6	208.43
860124	206.43	204.25	385	417.667	20.3333	25.5	128930	11396.3	118250	7027.5	6.98	9.49	354.0	206.43
860131	212.42	209.19	372	398	30.5	33	143510	11291.3	109280	6514.25	6.92	9.43	350.5	211.78
860207	215.27	211.13	321.333	375	30.3333	36.6667	144400	10110	111060	5941.5	6.99	9.34	337.4	214.56
860214	219.76	217.22	385.333	428.333	53.3333	55.8333	155590	13053.8	122430	8413.75	7.18	9.27	331.3	219.76
860221	224.62	222.22	443	426.333	74.1667	53.6667	177590	16580	146690	9772.38	6.97	9.11	338.0	224.62
860228	227.92	225.42	354.667	396.667	74	54.8333	191660	12503.8	130640	6986.38	6.96	8.86	338.1	226.92
860307	226.33	224.44	293.333	364.667	47.1667	0	163230	9350.38	125060	6250	6.92	8.47	343.3	225.57
860314	236.55	232.58	342.667	387.333	62.3333	48.8333	181870	15436.6	158220	9175.38	6.55	8.17	348.0	236.55
860321	237.35	233.29	340	357	36.5	38.5	199220	9067.5	132890	7241.25	6.52	7.95	352.9	233.34
860327	240.11	237.31	386.333	425	52.8333	37.5	178100	14663.1	136340	8633.88	6.36	7.98	344.2	238.97
860404	232.56	228.32	151.333	272.667	11	25.3333	147270	3698.38	111770	4122.75	6.35	7.81	334.5	228.69
860411	237.85	235.13	271.667	394	31	42.5	139440	8240.63	129710	7058.5	6.19	7.47	341.9	235.98
860418	243.47	241.74	294.333	387.333	53.6667	53.5	153640	8702.38	144740	7085.75	5.84	7.39	343.0	242.38
860425	242.80	240.91	254	367.667	20.6667	41.8333	142310	8072	122220	7356.38	5.86	7.22	344.4	242.29
860502	236.50	234.15	261.667	270.667	7.83333	17.3333	126270	7481.38	114310	6037.25	6.08	7.42	341.6	234.79
860509	238.01	235.85	284.333	414	9.5	32.6667	137400	9004.25	115860	6211.5	6.07	7.52	345.3	237.85
860516	234.43	232.26	187.667	283.667	2.66667	19.8333	113540	3497.75	103830	3320.38	6.07	7.45	343.0	232.76
860523	242.16	240.12	312.667	414	19.6667	33.8333	130160	9945.25	115100	7054	6.22	7.48	341.1	241.35
860530	249.19	246.43	245.333	392	25	40.6667	151200	7564.38	133020	7537.5	6.15	7.56	343.4	247.35
860606	246.07	244.43	228	359.333	13.6667	35.5	110910	6012.13	120560	5450.63	6.33	7.57	341.6	245.67
860613	245.91	241.71	399.333	426	19.3333	31.1667	141200	13991.1	139330	8286.38	6.31	7.84	346.2	245.73
860620	247.56	243.98	253.667	340.333	13.6667	21.1667	149140	12119.9	127620	6492.13	6.11	7.70	339.6	247.56
860627	249.74	248.74	294	374	22.6667	34.8333	123810	9460.13	128450	7413.25	6.09	7.46	344.5	249.60
860703	252.94	251.23	219	374.333	19.3333	37.5	108260	5061.88	104030	5818.63	5.99	7.36	342.3	251.79
860711	243.48	241.68	291.333	333.667	8.33333	12.1667	124470	7124.13	104550	4415.88	5.85	7.21	348.1	242.22
860718	238.22	233.94	229.333	317.667	5.5	10.3333	149680	7842.25	110920	4345.5	5.78	7.18	348.1	236.36
860725	240.36	237.95	323.333	347.333	14	10.5	131960	10625	95040	5080.25	5.72	7.16	349.6	240.22
860801	236.89	234.59	223.333	297.333	5.33333	9.16667	114920	4532.38	99370	3990.88	5.86	7.32	361.0	234.91
860808	238.06	236.37	265	318	7	7.5	106300	6643.13	100070	5559.63	5.70	7.50	368.8	236.88
860815	247.15	245.70	298.333	343.667	16.3333	13.3333	123490	8867	98760	4462.63	5.60	7.51	385.1	247.15
860822	250.61	249.27	282	340.333	18.8333	13.1667	118130	6970.25	101310	4721.75	5.64	7.31	386.2	250.19
860829	254.07	251.73	276.333	371	16	14.5	125270	8711.63	82250	4635.25	5.32	7.22	384.9	252.93
860905	254.13	250.33	182.333	292.333	16.1667	11.8333	180620	6205	111360	3854.38	5.12	7.24	405.5	250.47
860912	235.45	228.74	136.333	207.333	1.66667	4	240490	5450.38	139750	3609.13	5.24	7.40	419.7	230.67
860919	232.31	230.69	258.333	375.667	1.5	9	153860	9331.5	103980	5774.88	5.16	7.63	430.0	232.21
860926	233.68	230.64	258.667	329	3.66667	4	115270	6409	84580	3882.63	5.25	7.71	433.0	232.23
861003	236.14	232.79	252.667	321	3.66667	7	128090	7098	98250	4831.75	5.20	7.69	436.0	233.71
861010	236.27	235.31	247.667	320	4.33333	7.16667	105050	5336.63	83590	4054.63	5.20	7.60	430.7	235.48
861017	239.53	237.71	232	328.667	6.5	9.16667	124110	6474.5	91980	3658.13	5.13	7.59	419.2	238.84
861024	239.65	238.25	239	379.667	8.33333	10.1667	137480	6962.63	114450	5528.63	5.30	7.81	410.7	238.26
861031	244.51	242.95	299	349.667	13	10.3333	147210	9979.5	106720	5339	5.18	7.80	401.0	243.98
861107	246.13	244.94	247	359.333	8.66667	9.66667	142300	8265.88	99320	4447.38	5.23	7.68	408.2	245.77
861114	244.51	241.96	275	358	7.66667	8.66667	172060	12137.4	102240	4751.63	5.41	7.58	408.2	244.50
861121	246.38	241.91	360.667	394.667	7.16667	7.66667	200650	17487.3	106740	5625	5.39	7.59	388.2	245.86
861128	249.22	248.07	268.667	484.333	5.66667	7.66667	93530	5019.5	61951	3776.88	5.35	7.47	383.6	249.22
861205	253.89	250.71	183.333	316.667	6.33333	11.6667	139820	4062.88	133258	5727.63	5.40	7.42	388.5	251.17
861212	248.31	247.02	178.667	271.667	2.33333	4.66667	126610	5061.63	108423	5127.25	5.51	7.35	391.5	247.35
861219	249.96	245.89	395	351.333	6.16667	5.66667	244680	19914	129021	6152.88	5.55	7.35	394.8	249.73
861226	247.09	246.73	264.667	299	1.66667	3.66667	48860	3333.75	44044	1985.13	5.49	7.39	389.2	246.92
870102	246.45	242.17	494.333	560.333	5.66667	5.5	91880	9946	63221	4730.13	5.68	7.35	403.5	246.45
870109	259.20	256.11	353	493.333	25.6667	27.5	193030	16034.8	143791	9900	5.53	7.45	402.0	258.73
870116	267.24	264.31	201	330.333	17.8333	22.1667	218390	12168.4	156190	5011.63	5.38	7.33	415.7	266.28
870123	280.96	268.41	190	353.333	42.6667	33.5	302390	9144.13	261851	8729	5.23	7.37	400.0	270.10
870130	274.24	271.38	252	387.667	14	20.8333	163360	9124	154315	7572.63	5.44	7.33	402.0	274.08
870206	281.79	279.88	268	417.667	29.3333	32.1667	184100	10038.5	167267	10302	5.58	7.47	402.6	280.04
870213	280.91	275.01	365.333	428.333	21.3333	30.5	184380	15875	154506	10956.1	5.72	7.50	397.3	279.70
870220	285.98	284.31	276.333	406.667	19.3333	26.8333	175750	10686.6	155712	7884.63	5.66	7.59	399.7	285.48
870227	284.55	282.77	288.667	439	17.1667	28.6667	142800	9773.13	149369	8423.25	5.40	7.58	405.8	284.20
870306	290.67	288.77	234	397	21.8333	28.1667	181590	10147.9	148580	8259.88	5.47	7.50	406.3	290.66
870313	291.79	289.88	226	395	15.3333	31.5	150870	7175.75	158320	7768.38	5.63	7.47	408.5	289.89
870320	298.17	294.08	403.667	439.333	26.5	40	234010	21593.3	172937	10605.4	5.58	7.52	404.4	298.17
870327	301.40	296.06	153.667	349	16	29.3333	184400	6614.13	152429	7269.13	5.55	7.52	416.3	296.13
870403	301.27	292.30	404.667	521	18.5	41.3333	213390	21492.9	170475	13392.9	5.72	7.59	418.7	300.41
870410	293.73	290.94	170.667	360	6	29.3333	169530	7175	148249	6435.13	5.53	7.87	431.6	292.49
870416	289.57	284.44	404.667	463.667	4.5	13.5	189570	15113.1	139012	8367	5.98	7.98	437.7	286.91
870424	286.82	281.18	124	267	4.33333	15.5	177960	3824.38	130692	3509.38	5.77	8.30	462.2	281.52
870501	289.70	286.52	226.667	378	6.83333	21	160110	9571.5	184334	7149.25	5.79	8.48	456.7	288.03
870508	296.16	291.73	246.333	389.667	14.1667	22.1667	161880	8519.88	136891	5750.63	5.81	8.54	453.0	293.37
870515	294.24	287.11	97	283.667	6.16667	17.8333	180800	2732	145738	4934.25	5.47	8.67	469.9	287.43
870522	283.33	280.19	297.667	325.667	1.66667	10.1667	135820	10037.4	112660	3878.75	6.03	8.77	466.5	282.16
870529	292.87	289.70	314.333	442	7.33333	19	153500	9811.75	133784	7712.38	5.70	9.00	451.0	290.10
870605	295.12	292.82	246.333	388	5.16667	18.1667	129110	6558.13	176183	5698.75	5.81	8.71	453.5	293.45
870612	302.26	298.82	363.333	408.667	14	23.5	175070	15894.1	161158	7522.63	5.59	8.75	455.4	301.62
870619	306.97	305.55	326	376	15.3333	18.5	220480	15536.4	153625	6553.13	5.70	8.66	449.0	306.97
870626	308.96	306.38	197.667	340.333	9.66667	16.6667	150540	5502.38	145655	6089.63	5.64	8.46	444.1	307.16
870702	306.34	302.94	315.333	389	9.83333	18.1667	154930	13518.9	185985	7243.13	5.82	8.44	446.2	305.63
870710	308.40	306.97	285	381.667	15	21.3333	172130	11633.9	131914	5781.88	5.62	8.48	444.7	308.38
870717	314.59	312.38	308.333	419.667	23.8333	27.8333	209980	14558.8	152891	7289.75	5.55	8.45	450.6	314.59
870724	309.28	307.79	284.667	392.667	8	16.8333	174650	10974.4	147272	6580	5.55	8.56	453.3	309.27
870731	318.85	317.57	281.333	415	25	26	181870	12035.9	142551	7147	6.14	8.75	462.5	318.66
870807	324.14	321.82	293.333	424	22.5	30	212660	13162.1	165266	11025.6	5.96	8.86	464.1	323.00
870814	336.08	332.63	249.667	380.667	21.1667	26.5	196120	9365.25	147645	6490.25	5.93	8.98	460.0	333.99
870821	336.37	334.31	267.667	418.333	22	23.8333	189580	12133.5	166237	9611.75	5.97	8.90	455.5	335.90
870828	331.38	327.03	131.667	339.667	4.83333	15.5	156330	2800.75	153851	6526.63	6.12	8.92	453.4	327.04
870904	322.03	316.53	171	324	3.16667	14.1667	129070	4179.13	131635	7223.13	6.19	9.04	464.7	316.70
870911	322.45	317.13	384.333	454.333	7.33333	15.5	178020	17194.3	158158	8188.75	6.45	9.36	459.8	321.98
870918	316.98	314.86	234	380.667	6.66667	12.5	188070	10110.9	151418	6196.88	6.32	9.60	461.7	314.86
870925	320.55	318.10	229.667	356.667	7.16667	10.8333	180020	8477.5	129794	5603.63	6.45	9.61	461.8	320.15
871002	328.93	327.23	279.333	421.667	15.3333	22.1667	189070	11858.9	163330	10198.8	6.59	9.61	454.3	328.07
871009	315.04	310.98	166	330.667	2.66667	8.5	158310	5632.5	145342	5947.63	6.49	9.75	462.0	311.05
871016	298.87	281.52	37	127.667	0.833333	4.16667	338480	452	195944	1994	6.96	9.84	465.2	282.94
871023	250.70	242.84	223.333	250.667	0.166667	0.666667	245560	11176.8	176988	4131.88	6.84	10.13	470.5	248.22
871030	254.04	244.86	537	887	0.166667	0.833333	303360	31160.4	208133	19053.8	5.12	9.49	468.8	251.79
871106	257.21	249.69	269	476	0	0.666667	228290	7045.38	141539	7560.75	5.80	9.05	460.0	250.41
871113	249.46	245.64	230.667	386.667	0.5	0.833333	174920	5121.25	120185	4260.38	5.74	8.95	464.9	245.64
871120	242.01	235.90	238	319.333	0.5	0.666667	189170	11531	126085	4275	6.01	8.89	465.7	242.00
871127	244.11	240.34	171.333	284	1	1.66667	86360	2351.5	64781	2406	5.70	8.92	476.5	240.34
871204	225.77	221.24	120.667	210.667	0	0.333333	184800	5706.63	136529	2535	5.49	9.03	486.2	223.87
871211	235.47	233.37	276.333	434.333	0.333333	1.16667	151680	11424.6	118028	5842.38	5.81	9.12	493.5	235.34
871218	249.14	243.01	430	533	0.166667	1.5	276220	27410.3	149040	10943.3	6.00	9.31	481.0	249.14
871224	253.13	251.69	260.333	436.333	0.333333	2.16667	108800	4420.5	82013	4229.63	5.96	9.18	481.5	252.03
871231	247.84	245.23	268	491.667	0.166667	4	170140	8152.38	160402	7054.38	5.73	8.97	484.0	247.09
880108	261.05	242.95	68	235	0.666667	3.16667	197300	1225.63	144061	2700.38	5.90	8.95	483.9	243.40
880115	253.65	245.88	468.667	536.333	0.666667	2.5	197940	20643.4	134159	9527.5	5.85	8.98	480.3	252.07
880122	246.50	243.15	377.333	491.333	1.66667	3	147050	13020.6	179160	9309.88	5.98	9.01	476.2	246.50
880129	257.07	252.70	351.333	417	2	3	211880	16486.6	135417	7518.13	5.85	8.74	458.0	257.07
880205	253.85	250.90	260.667	388.333	1.5	3.5	161310	9856.63	121130	6232.63	5.74	8.56	441.7	250.96
880212	258.86	255.85	312.333	441.333	1	5.5	177190	14890.4	112799	5944.88	5.63	8.39	443.6	257.63
880219	261.61	257.62	329.333	375.333	1.16667	3.5	180300	15435.6	128708	6132.38	5.73	8.41	442.9	261.61
880226	263.00	261.38	266	326	1.5	4.5	158060	9485.5	112061	4872.25	5.64	8.52	430.4	262.46
880304	268.40	264.72	232	403.667	3	5	201410	9557.63	141220	7786.63	5.62	8.43	431.8	267.31
880311	264.94	261.27	285.333	308.667	0.833333	4.16667	200020	10660.3	126597	4325.63	5.74	8.41	441.8	264.94
880318	272.64	269.76	238.667	391	4.5	9.5	245750	13780.5	189122	11984.5	5.65	8.57	442.8	271.12
880325	263.44	258.12	128.333	259	3.33333	4	163170	4662	116478	3217.5	5.76	8.60	451.8	258.51
880331	259.03	256.16	274.667	484.667	1.66667	7.16667	139870	7887.88	124529	7481.13	5.69	8.74	456.9	258.89
880408	270.22	266.11	370	458.333	5.33333	12.5	169300	15809.4	134453	8641.5	5.98	8.82	449.4	269.43
880415	260.39	255.97	191	321.667	1.83333	11.1667	234160	11911.6	130171	5145.13	5.98	8.84	456.3	259.77
880422	261.16	256.42	320	337.333	2.5	18.3333	152520	13784	124364	5279.38	5.78	8.85	448.6	260.14
880429	262.61	259.97	249.333	383	2.16667	23.6667	135620	5124.38	121338	5681.13	5.92	9.05	449.0	261.33
880506	260.31	257.03	200.667	339.667	2.66667	18	129080	5901.25	122739	4598.88	6.13	9.07	442.8	257.48
880513	256.83	253.88	358.667	387.333	2.5	13.5	147240	13792.8	104089	5961.13	6.31	9.14	449.5	256.78
880520	253.70	251.79	280.333	346	1.5	12.1667	120600	7939.25	173609	10500	6.28	9.18	454.9	253.02
880527	254.62	252.74	206	277	1	10	133590	3854.25	87913	2692	6.34	9.26	452.0	253.42
880603	267.11	264.42	315.333	398.667	3	20	189600	13220.5	119368	6743.88	6.53	9.33	464.7	266.45
880610	273.21	270.20	291.667	359.667	6	30.5	155710	12281.8	145324	7608.25	6.44	9.16	457.6	271.24
880617	270.77	268.09	220.667	330	6	23	343920	26943.3	146400	4671	6.44	9.06	450.3	270.68
880624	275.19	273.53	220.667	348.667	3.5	25.1667	179880	10076.1	148467	7752.5	6.51	8.95	443.2	273.79
880701	273.80	270.78	205.667	333.667	6.16667	22.5	238230	6714.13	117384	5533.75	6.59	8.98	436.8	271.78
880708	272.31	269.86	187.667	300.667	3.66667	23.1667	136070	5484.75	126639	4217.5	6.57	8.90	439.4	270.03
880715	272.06	269.53	262.333	325.333	5.33333	21	199710	11252.1	136376	6058	6.72	8.99	439.1	272.05
880722	266.66	263.29	135.333	265.333	2.33333	12.5	148880	3256.5	203220	5221.75	6.76	9.14	442.2	263.50
880729	272.02	266.02	392.667	396.667	2.83333	14.8333	192340	18364.4	120827	7420.5	6.88	9.23	436.8	272.01
880805	271.92	270.08	188.667	286	1.5	16	113400	4623.75	106256	3917.25	6.89	9.22	432.8	271.15
880812	262.94	261.37	226.333	321.667	0.5	9.16667	176960	5493.88	109202	4248.13	6.94	9.11	433.2	262.55
880819	262.27	260.23	264.667	341	1.33333	8.16667	122370	6871	118380	3919.38	7.05	9.30	432.6	260.24
880826	260.15	258.87	241.667	311.333	1	8.66667	89240	5724.88	91614	4131.5	7.18	9.42	433.1	259.68
880902	264.90	258.37	399	395.667	1.66667	10.8333	159840	17688	93344	6473.88	7.26	9.42	428.7	264.47
880909	268.26	263.66	282	362.667	2	14.5	141540	9746	124806	7111.13	7.26	9.27	429.4	266.84
880916	270.81	267.33	296.333	349.667	3.66667	14.5	211110	19755.6	113493	5585.25	7.21	9.03	415.1	270.65
880923	270.31	268.28	248	370.333	3.5	14.8333	145100	8555	141371	5631.38	7.17	9.00	400.3	269.76
880930	274.87	271.66	284.333	390.667	5.33333	20	175750	9197.38	135438	7269.75	7.23	9.05	396.7	271.91
881007	278.07	272.37	380	338	6.66667	18.5	216390	22129.3	154922	5746.5	7.23	9.08	403.9	278.07
881014	277.01	274.08	246.667	337	6.16667	11.8333	160240	8256.88	119121	6328.63	7.32	8.94	407.6	275.50
881021	283.66	281.16	252.333	329	12	15.1667	195410	12152.9	138722	4654.75	7.36	8.91	410.2	283.66
881028	279.48	277.29	286	346.333	3.16667	9.16667	181550	10293.1	106012	5160	7.45	8.88	411.5	278.53
881104	279.20	276.31	157.333	253.333	4.16667	8.83333	143580	3204.63	105622	4204.25	7.37	8.88	421.0	276.31
881111	273.69	267.00	97.3333	200	1.5	6.33333	135500	1196.5	109676	2473.38	7.54	8.80	420.3	267.92
881118	266.62	264.62	280.333	298.333	1.33333	4.33333	119320	9987.5	103242	4216.13	7.82	8.98	417.7	266.45
881125	269.00	266.47	173.333	236.667	3.83333	3.5	72090	3135.88	50064	2260.5	7.97	9.08	419.2	267.23
881202	272.49	270.47	205.333	316.333	2.83333	6.66667	124610	5728.38	125023	7671.25	8.05	9.13	424.2	271.81
881209	277.82	276.34	256.333	334.667	4.83333	9.66667	133770	7603	113557	3532.75	8.04	9.11	419.7	277.03
881216	276.29	274.31	332.667	409.333	5	10	196480	15958.6	133140	8565	7.98	9.00	411.7	276.28
881223	277.99	276.88	283.667	332	4.5	8.16667	81760	6163.13	77712	4565.38	8.14	9.02	416.4	277.83
881230	279.78	277.72	315	500.333	8.83333	15.8333	127210	6174	136938	8034.75	8.22	8.97	410.9	277.72
890106	282.06	280.01	321.333	403.333	8	16.5	161330	12487.4	123650	6529.63	8.24	9.00	406.3	280.67
890113	284.12	282.71	278.667	321	10	16.5	132320	8368.13	122863	5888	8.36	9.08	405.5	283.87
